ViVO High Bass Earphones Noise Isolating White 1103 Wired Headset,199,https://rukminim1.flixcart.com/image/312/312/ki3gknk0/headphone/n/h/5/high-bass-earphones-noise-isolating-white-1103-vivo-original-imafxyh69rkgxrgf.jpeg?q=70,3.5,With Mic:YesConnector type: 3.5 mmna
"ViVO Y31 (Ocean Blue, 128 GB)","16,490",https://rukminim1.flixcart.com/image/312/312/kk4c13k0/mobile/s/a/i/y31-v2036-vivo-original-imafzjh84fyygyzn.jpeg?q=70,4.4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 662 Processor1 Year for Handset and 6 Months for In-box Accessories
"ViVO V2033 / V2069 (Glacier Blue, 32 GB)","10,490",https://rukminim1.flixcart.com/image/312/312/kjkbv680/mobile/b/z/v/vivo-y12s-v2026-original-imafz3ztzyqqtp6t.jpeg?q=70,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Li-ion BatterySnapdragon 439 Processor1 Year for Handset and 6 Months for In-box Accessories
"ViVO Y73 (Roman Black, 128 GB)","20,990",https://rukminim1.flixcart.com/image/312/312/kppt47k0/mobile/t/k/o/y73-v2059-vivo-original-imag3vdgwpf8zzvk.jpeg?q=70,4.4,8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 2MP + 2MP | 16MP Front Camera4000 mAh BatteryMediaTek Helio G95 ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories
"ViVO Y91i (Ocean Blue, 32 GB)","7,990",https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/5/q/e/y91i-32-u-1820-vivo-2-original-imafegpdvpncyxew.jpeg?q=70,4.3,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera4030 mAh Li-ion BatteryMTK Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ViVO Y91i (Fusion Black, 32 GB)","7,990",https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/x/t/h/y91i-16-a-1820-vivo-2-original-imafegpdzevxhhn2.jpeg?q=70,4.3,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera4030 mAh Li-ion BatteryMTK Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ViVO V21 5G (Dusk Blue, 256 GB)","32,990",https://rukminim1.flixcart.com/image/312/312/ko1smfk0/mobile/r/v/p/v21-5g-pd2083f-ex-vivo-original-imag2kzc5ahy9cfk.jpeg?q=70,4.3,8 GB RAM | 256 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryMediaTek Dimensity 800U ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories
"ViVO V21 5G (Arctic White, 128 GB)","29,990",https://rukminim1.flixcart.com/image/312/312/ko1smfk0/mobile/b/x/l/v21-5g-pd2083f-ex-vivo-original-imag2kzczuzhgbvp.jpeg?q=70,4.3,8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryMediaTek Dimensity 800U ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories
"ViVO V21 5G (Sunset Dazzle, 256 GB)","32,990",https://rukminim1.flixcart.com/image/312/312/ko1smfk0/mobile/0/y/p/v21-5g-pd2083f-ex-vivo-original-imag2kzczrpgc6s3.jpeg?q=70,4.3,8 GB RAM | 256 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryMediaTek Dimensity 800U ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories
"ViVO V21 5G (Sunset Dazzle, 128 GB)","29,990",https://rukminim1.flixcart.com/image/312/312/ko1smfk0/mobile/0/y/p/v21-5g-pd2083f-ex-vivo-original-imag2kzczrpgc6s3.jpeg?q=70,4.3,8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryMediaTek Dimensity 800U ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories
"ViVO V21 5G (Dusk Blue, 128 GB)","29,990",https://rukminim1.flixcart.com/image/312/312/ko1smfk0/mobile/r/v/p/v21-5g-pd2083f-ex-vivo-original-imag2kzc5ahy9cfk.jpeg?q=70,4.3,8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryMediaTek Dimensity 800U ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories
"ViVO Z1Pro (Sonic Black, 128 GB)","17,990",https://rukminim1.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/f/f/c/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmyaytjannkv.jpeg?q=70,4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP + 8MP | 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon 712 AIE Octa Core 2.3GHz ProcessorFast ChargingTriple Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ViVO Z1Pro (Sonic Blue, 128 GB)","17,990",https://rukminim1.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/f/w/t/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmyayxdjghhm.jpeg?q=70,4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP + 8MP | 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon 712 AIE Octa Core 2.3GHz ProcessorFast ChargingTriple Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
ViVO NEW TOP EARPHONE WITH MIC Wired Headset,199,https://rukminim1.flixcart.com/image/312/312/k7qinbk0/headphone/g/u/z/brown-bee-w12-original-active-bass-certified-quality-earphone-original-imafjjzfgc5tbxhe.jpeg?q=70,3.4,With Mic:YesConnector type: 3.5 mmNA
"ViVO Y51 (Titanium Sapphire, 128 GB)","17,990",https://rukminim1.flixcart.com/image/312/312/kij6f0w0/mobile/s/y/w/vivo-y51-v2030-original-imafyandhh6skdeu.jpeg?q=70,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display48MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 665 Processor1 Year for Device and 6 Months for In-box Accessories
"ViVO Y20 (Purist Blue, 64 GB)","13,800",https://rukminim1.flixcart.com/image/312/312/kex5ci80/mobile/3/r/a/vivo-y20-v2029-original-imafvhytqrdnhhq6.jpeg?q=70,4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 460 Processor1 Year for Device and 6 Months for In-box Accessories
"ViVO X60 Pro (Midnight Black, 256 GB)","49,990",https://rukminim1.flixcart.com/image/312/312/kmns7m80/mobile/o/k/e/x60-pro-v2046-vivo-original-imagfht6vyrbnfuk.jpeg?q=70,4.4,12 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ Display48MP + 13MP + 13MP | 32MP Front Camera4200 mAh Lithium-ion BatteryQualcomm Snapdragon 870 ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories
"ViVO X60 Pro (Shimmer Blue, 256 GB)","49,990",https://rukminim1.flixcart.com/image/312/312/kmns7m80/mobile/d/j/i/x60-pro-v2046-vivo-original-imagfht6jmwvuvvp.jpeg?q=70,4.4,12 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ Display48MP + 13MP + 13MP | 32MP Front Camera4200 mAh Lithium-ion BatteryQualcomm Snapdragon 870 ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories
"ViVO Y51 (Crystal Symphony, 128 GB)","17,990",https://rukminim1.flixcart.com/image/312/312/kij6f0w0/mobile/2/s/d/vivo-y51-v2030-original-imafyandfzcrpydn.jpeg?q=70,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display48MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 665 Processor1 Year for Device and 6 Months for In-box Accessories
"ViVO V20 SE (Aquamarine Green, 128 GB)","19,990",https://rukminim1.flixcart.com/image/312/312/kgjqefk0/mobile/q/x/q/vivo-v20-se-v2022-original-imafwrjzdwvezgsd.jpeg?q=70,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4100 mAh Lithium-ion BatteryQualcomm Snapdragon 665 ProcessorAmoled Display33W Flash Charge1 Year for Handset and 6 Months for In-box Accessories
"ViVO X60 (Midnight Black, 128 GB)","37,990",https://rukminim1.flixcart.com/image/312/312/kmns7m80/mobile/e/e/j/x60-v2045-vivo-original-imagfht4bb4ta6zd.jpeg?q=70,4.4,8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ Display48MP + 13MP + 13MP | 32MP Front Camera4300 mAh Lithium-ion BatteryQualcomm Snapdragon 870 ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories
"ViVO Y91i (Ocean Blue, 32 GB)","8,490",https://rukminim1.flixcart.com/image/312/312/k9stjm80/mobile/8/q/9/vivo-y91i-vivo-1820-pd1818hf-ex-original-imafrgnrngnjwfka.jpeg?q=70,4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera4030 mAh Lithium-ion BatteryMediaTek Helio P22 Processor1 Year Warranty on Phone, 6 Months Warranty on Accessories"
"ViVO X60 (Shimmer Blue, 128 GB)","37,990",https://rukminim1.flixcart.com/image/312/312/kmns7m80/mobile/i/6/o/x60-v2045-vivo-original-imagfht4a9bggbxb.jpeg?q=70,4.4,8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ Display48MP + 13MP + 13MP | 32MP Front Camera4300 mAh Lithium-ion BatteryQualcomm Snapdragon 870 ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories
"ViVO Y1s (Olive Black, 32 GB)","9,490",https://rukminim1.flixcart.com/image/312/312/kpwybgw0/mobile/y/j/k/y1s-vivo-1929-vivo-original-imag4fdmkbabgea8.jpeg?q=70,4.5,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera4030 mAh BatteryMediaTek Helio P35 Processor1 Year for Handset and 6 Months for In-box Accessories
"ViVO Y1s (Aurora Blue, 32 GB)","9,490",https://rukminim1.flixcart.com/image/312/312/kpwybgw0/mobile/y/f/3/y1s-vivo-1929-vivo-original-imag4fdmfgschvf6.jpeg?q=70,3.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera4030 mAh BatteryMediaTek Helio P35 Processor1 Year for Handset and 6 Months for In-box Accessories
"ViVO X60 Pro+ (Emperor Blue, 256 GB)","69,990",https://rukminim1.flixcart.com/image/312/312/kmns7m80/mobile/r/a/f/x60-pro-v2047-vivo-original-imagfht6cwsabkhg.jpeg?q=70,4.4,12 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP + 48MP + 32MP + 8MP | 32MP Front Camera4200 mAh Lithium-ion BatteryQualcomm Snapdragon 888 ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories
ViVO VOLDWH3312 Wired Headset,220,https://rukminim1.flixcart.com/image/312/312/kex5ci80/headphone/1/h/q/voldwh3312-vivo-original-imafvhqyhrb53aa9.jpeg?q=70,4.4,With Mic:YesConnector type: 3.5 MMFlatwire: Stays tangle free even in your pocketNA
"ViVO V20 2021 (Sunset Melody, 256 GB)","27,990",https://rukminim1.flixcart.com/image/312/312/kjlrb0w0/mobile/t/t/p/vivo-v20-v2040-original-imafz53yymskxshq.jpeg?q=70,5,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 730 Processor1 Year for Handset and 6 Months for In-box Accessories
"ViVO V20 Pro (Midnight Jazz, 128 GB)","29,990",https://rukminim1.flixcart.com/image/312/312/khwbde80/mobile/h/y/j/vivo-v20-pro-pd2020f-ex-original-imafxsycvgpdpx6z.jpeg?q=70,4.4,8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP + 8MP Dual Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 765G Processor1 Year on Handset and 6 Months for In Box Accessories
"ViVO Y50 (Pearl White, 128 GB)","17,870",https://rukminim1.flixcart.com/image/312/312/kb5eikw0/mobile/g/m/b/vivo-y50-vivo-1935-original-imafska354dg5gvx.jpeg?q=70,4.4,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Display13MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 665 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
"ViVO V11 (Starry Night Black, 64 GB)","24,990",https://rukminim1.flixcart.com/image/312/312/jmgmmq80/mobile/4/b/t/vivo-v11-pd1813f-ex-vivo-1806-original-imaf9cy8fzaugf9k.jpeg?q=70,4.5,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display16MP + 5MP | 25MP Front Camera3315 mAh BatteryMediaTek P60 Octa Core 2.0 GHz ProcessorBrand Warranty 1 Year for Mobile
"ViVO V20 Pro (Sunset Melody, 128 GB)","29,990",https://rukminim1.flixcart.com/image/312/312/khwbde80/mobile/z/8/f/vivo-v20-pro-pd2020f-ex-original-imafxsyc9zpgfkuz.jpeg?q=70,4.4,8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP + 8MP Dual Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 765G Processor1 Year on Handset and 6 Months for In Box Accessories
"ViVO S1 (Skyline Blue, 64 GB)","18,990",https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile/c/m/g/vivo-s1-vivo-1907-pd1913f-ex-original-imafgyfphrhdhvra.jpeg?q=70,4.4,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.21 cm (6.38 inch) Full HD+ Display16MP + 8MP + 2MP | 32MP Front Camera4500 mAh Lithium Polymer BatteryHelio P65 (MT6768) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ViVO Y93 (Nebula Purple, 64 GB)","14,990",https://rukminim1.flixcart.com/image/312/312/jq4353k0/mobile/2/n/s/vivo-y93-1815-original-imafc7bpynrfx3e2.jpeg?q=70,4.4,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 8MP Front Camera4030 mAh Li-ion BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ViVO V17 (Midnight Ocean Black, 128 GB)","27,990",https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile/k/r/w/vivo-v17-vivo-1919-pd1948f-ex-original-imafmth6f4xwxhbc.jpeg?q=70,4.5,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.36 cm (6.44 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 32MP Front Camera4500 mAh Li-ion BatteryQualcomm Snapdragon 675AIE ProcessorFHD+ E3 Super Amoled DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ViVO Y81i (Gold, 16 GB)","10,990",https://rukminim1.flixcart.com/image/312/312/jplif0w0/mobile/j/q/v/vivo-y81i-1812-pd-1732-original-imafbsvmuheskbfb.jpeg?q=70,4.4,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3260 mAh Li-ion BatteryMediaTek Helio A22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ViVO X50 Pro (Alpha Grey, 256 GB)","49,990",https://rukminim1.flixcart.com/image/312/312/kcm9t3k0/mobile/p/p/q/vivo-x50-pro-vivo-2006-original-imaftppahwbc6myx.jpeg?q=70,4.5,8 GB RAM | 256 GB ROM16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display48MP + 13MP + 8MP + 8MP | 32MP Front Camera4315 mAh Lithium-ion BatteryQualcomm Snapdragon 765G Processor5G Phone33W Vivo FlashCharge 2.01 Year for Handset and 6 Months for In-box Accessories
"ViVO S1 Pro (Dreamy White, 128 GB)","20,990",https://rukminim1.flixcart.com/image/312/312/k4n2avk0/mobile/d/s/h/vivo-s1-pro-vivo-1920-original-imafnhwpvfhwbgdm.jpeg?q=70,4.4,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.21 cm (6.38 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 32MP Front Camera4500 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
ViVO SUPER FAST CHARGING ORIGINAL DATA CABLE 1 m Micro USB Cable,190,https://rukminim1.flixcart.com/image/312/312/k7m8brk0/data-cable/micro-usb-cable/e/g/g/vivo-super-fast-charging-original-data-cable-original-imafptdhvzwxxphw.jpeg?q=70,3.8,"Length 1 mRound CableConnector One: Micro|Connector Two: USBCable Speed: 35 MbpsGaming Console, Camera, Tablet, Mobile, Computer, MP3 Player, Smart Watch, TV"
"ViVO X21 (Black, 128 GB)","36,990",https://rukminim1.flixcart.com/image/312/312/jhp5si80/mobile/q/z/b/vivo-x21-1725-1728-original-imaf5nnhzrjr9hnf.jpeg?q=70,4.3,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB15.95 cm (6.28 inch) Full HD+ Display12MP + 5MP | 12MP Front Camera3200 mAh Li-ion BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ViVO Y20 (Obsidian Black, 64 GB)","15,990",https://rukminim1.flixcart.com/image/312/312/kex5ci80/mobile/h/j/z/vivo-y20-v2029-original-imafvhytjazhvumy.jpeg?q=70,4.4,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 460 Processor1 Year for Device and 6 Months for In-box Accessories
"ViVO Y93 (Starry Black, 64 GB)","14,990",https://rukminim1.flixcart.com/image/312/312/jq4353k0/mobile/c/r/k/vivo-y93-1815-original-imafc7bpqqxfeugk.jpeg?q=70,4.4,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 8MP Front Camera4030 mAh Li-ion BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ViVO Y20A (Dawn White, 64 GB)","12,099",https://rukminim1.flixcart.com/image/312/312/kjlrb0w0/mobile/n/y/8/vivo-y20a-v2052-original-imafz4z8z2hqhy4z.jpeg?q=70,4.3,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 439 Processor1 Year for Handset and 6 Months for In-box Accessories
"ViVO V20 (Sunset Melody, 256 GB)","26,990",https://rukminim1.flixcart.com/image/312/312/kfikya80/mobile/2/a/k/vivo-v20-v2025-pd2039f-in-original-imafvymfchzgyykh.jpeg?q=70,4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 720G ProcessorAMOLED Display33 W FlashCharge | Android 11 Out of the Box1 Year for Handset and 6 Months for In-box Accessories
"ViVO Y12 (Aqua Blue, 64 GB)","13,990",https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/j/h/e/y12-64-d-1904-pd1901ef-ex-vivo-3-original-imafh4zjghaqwahu.jpeg?q=70,4.3,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2MP + 8MP | 8MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"ViVO V20 (Midnight Jazz, 128 GB)","24,490",https://rukminim1.flixcart.com/image/312/312/kfikya80/mobile/p/g/g/vivo-v20-v2025-pd2039f-in-original-imafvyhyageajey4.jpeg?q=70,4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryQualcomm Snapdragon 720G ProcessorAMOLED Display33 W FlashCharge | Android 11 Out of the Box1 Year for Handset and 6 Months for In-box Accessories
"ViVO Y20 (Obsidian Black, 64 GB)","13,890",https://rukminim1.flixcart.com/image/312/312/kex5ci80/mobile/h/j/z/vivo-y20-v2029-original-imafvhytjazhvumy.jpeg?q=70,4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 460 Processor1 Year for Device and 6 Months for In-box Accessories
